Date,Open,High,Low,Close,Adj Close,Volume
2012-05-23,600.224976,605.000000,597.500000,604.099976,513.480835,86134
2012-05-24,613.474976,613.525024,600.075012,603.549988,513.013306,652230
2012-05-25,603.549988,609.450012,601.125000,605.900024,515.010803,83602
2012-05-28,606.500000,626.000000,605.049988,612.000000,520.195862,137754
2012-05-29,617.400024,617.400024,607.474976,609.875000,518.389526,70312
2012-05-30,610.000000,614.474976,589.000000,591.075012,502.409698,280318
2012-05-31,591.000000,607.450012,590.500000,602.049988,511.738464,378834
2012-06-01,604.974976,604.974976,588.025024,591.400024,502.685944,127212
2012-06-04,589.849976,589.974976,563.500000,569.325012,483.922455,267268
2012-06-05,599.000000,599.000000,565.575012,571.474976,485.749847,92378
2012-06-06,580.000000,580.000000,558.525024,560.450012,476.378662,229936
2012-06-07,566.200012,566.500000,557.500000,563.599976,479.056213,168418
2012-06-08,557.900024,577.500000,557.900024,573.400024,487.386108,206778
2012-06-11,575.000000,578.450012,566.299988,570.650024,485.048645,77724
2012-06-12,563.025024,571.025024,563.025024,566.424988,481.457428,81054
2012-06-13,570.025024,573.450012,565.650024,569.750000,484.283661,89452
2012-06-14,577.924988,588.000000,572.099976,580.450012,493.378632,219172
2012-06-15,587.000000,587.000000,570.125000,572.424988,486.557343,146494
2012-06-18,577.525024,581.950012,559.799988,563.224976,478.737427,141034
2012-06-19,563.025024,563.599976,549.674988,553.650024,470.598755,362288
2012-06-20,555.000000,562.400024,552.525024,556.250000,472.808746,299404
2012-06-21,552.500000,558.474976,548.250000,553.549988,470.513763,276630
2012-06-22,551.000000,562.924988,551.000000,560.575012,476.485046,97006
2012-06-25,564.250000,564.950012,558.025024,559.974976,475.974945,35062
2012-06-26,560.025024,568.450012,560.025024,566.700012,481.691223,89722
2012-06-27,570.000000,578.450012,565.025024,577.400024,490.786102,167652
2012-06-28,577.825012,592.474976,572.000000,587.049988,498.988708,223422
2012-06-29,587.275024,603.000000,587.275024,598.625000,508.827087,221064
2012-07-02,600.875000,600.974976,586.674988,589.575012,501.134918,59208
2012-07-03,589.974976,600.000000,589.974976,596.700012,507.190979,82342
2012-07-04,596.099976,600.500000,590.150024,596.875000,507.339722,102034
2012-07-05,590.500000,596.049988,589.049988,591.575012,502.834778,38996
2012-07-06,586.299988,595.900024,581.500000,582.075012,494.759644,119274
2012-07-09,580.075012,582.000000,575.224976,576.250000,489.808563,59340
2012-07-10,578.674988,581.674988,576.500000,578.650024,491.848450,87012
2012-07-11,576.599976,577.500000,569.500000,571.099976,485.431122,452962
2012-07-12,566.775024,578.250000,560.349976,563.349976,478.843567,217880
2012-07-13,568.474976,571.174988,565.000000,565.474976,480.649902,59028
2012-07-16,565.000000,569.125000,563.849976,567.900024,482.711151,65534
2012-07-17,568.500000,575.950012,566.799988,573.125000,487.152405,129568
2012-07-18,573.549988,584.000000,571.625000,580.525024,493.442291,77508
2012-07-19,585.549988,592.174988,581.625000,584.174988,496.544708,113782
2012-07-20,584.599976,586.099976,581.224976,582.325012,494.972382,36986
2012-07-23,580.500000,589.549988,571.500000,585.450012,497.628601,397862
2012-07-24,587.575012,587.950012,579.875000,584.424988,496.757141,39592
2012-07-25,582.750000,586.000000,575.025024,580.174988,493.144653,39034
2012-07-26,583.525024,585.000000,568.875000,575.825012,489.447296,79414
2012-07-27,580.000000,583.474976,563.000000,565.500000,480.671143,48420
2012-07-30,574.500000,574.500000,558.000000,567.224976,482.137329,92900
2012-07-31,573.349976,580.500000,568.125000,579.125000,492.252441,61612
2012-08-01,578.950012,582.500000,575.000000,578.500000,491.721069,79972
2012-08-02,577.525024,588.500000,577.525024,585.075012,497.309814,142454
2012-08-03,586.000000,594.500000,583.825012,591.724976,502.962219,109694
2012-08-06,597.500000,602.349976,591.099976,597.799988,508.125946,186090
2012-08-07,596.500000,601.500000,591.525024,593.349976,504.343292,90472
2012-08-08,593.375000,598.200012,593.349976,595.125000,505.852112,151884
2012-08-09,594.974976,600.000000,593.150024,596.025024,506.617126,84152
2012-08-10,587.599976,597.875000,587.599976,589.174988,500.794861,59428
2012-08-13,585.525024,589.950012,581.575012,587.474976,499.349762,35886
2012-08-14,590.000000,594.349976,588.075012,592.424988,503.557190,78752
2012-08-16,594.375000,597.474976,587.299988,594.224976,505.087158,93770
2012-08-17,590.025024,599.000000,585.125000,589.000000,500.646118,71580
2012-08-21,589.000000,592.950012,583.000000,584.849976,497.118530,62032
2012-08-22,584.799988,593.349976,580.000000,590.799988,502.175995,71366
2012-08-23,593.974976,596.750000,587.349976,591.525024,502.792328,65472
2012-08-24,598.650024,644.000000,588.000000,590.750000,502.133423,71020
2012-08-27,590.849976,595.974976,587.500000,591.924988,503.132263,68122
2012-08-28,594.924988,594.924988,584.174988,586.275024,498.329773,103482
2012-08-29,591.375000,594.924988,587.275024,592.049988,503.238434,186882
2012-08-30,592.700012,609.474976,588.000000,604.299988,513.650940,306124
2012-08-31,609.400024,615.000000,600.500000,603.625000,513.077148,320070
2012-09-03,609.500000,616.799988,605.000000,607.950012,516.753296,202832
2012-09-04,610.000000,612.450012,606.099976,608.349976,517.093323,174664
2012-09-05,607.549988,615.974976,607.549988,609.825012,518.346924,128574
2012-09-06,609.500000,613.099976,605.575012,607.650024,516.498413,43952
2012-09-07,602.075012,614.000000,586.825012,612.000000,520.195862,101652
2012-09-08,null,null,null,null,null,null
2012-09-10,615.500000,624.799988,613.099976,616.875000,524.339478,98552
2012-09-11,616.500000,622.250000,615.099976,620.599976,527.505737,85600
2012-09-12,621.000000,623.450012,616.700012,619.174988,526.294434,31878
2012-09-13,621.424988,632.099976,616.450012,625.900024,532.010864,102228
2012-09-14,631.474976,631.900024,620.025024,621.900024,528.610718,71002
2012-09-17,622.025024,625.000000,597.000000,607.075012,516.009521,83884
2012-09-18,599.099976,612.400024,598.525024,599.724976,509.761993,115106
2012-09-20,610.000000,610.000000,563.299988,598.025024,508.317078,96418
2012-09-21,606.950012,606.950012,590.000000,596.049988,506.638519,235702
2012-09-24,587.500000,602.549988,585.000000,587.875000,499.689758,187404
2012-09-25,592.200012,592.200012,582.549988,583.599976,496.056030,267848
2012-09-26,585.500000,602.500000,580.500000,599.575012,509.634705,226392
2012-09-27,599.950012,606.500000,596.500000,599.549988,509.613495,71094
2012-09-28,600.000000,608.049988,599.224976,603.500000,512.970886,170084
2012-10-01,603.500000,604.500000,595.075012,602.375000,517.589355,87640
2012-10-03,602.424988,617.224976,601.525024,613.325012,526.998108,272204
2012-10-04,615.200012,621.299988,609.500000,613.650024,527.277405,264126
2012-10-05,614.974976,624.000000,603.549988,620.724976,533.356445,195784
2012-10-08,625.000000,636.000000,615.974976,625.325012,537.309082,267498
2012-10-09,625.349976,630.000000,617.500000,624.974976,537.008484,227256
2012-10-10,624.700012,626.025024,621.000000,624.674988,536.750732,146198
2012-10-11,625.500000,625.500000,616.500000,619.450012,532.261169,76056
2012-10-12,615.375000,623.750000,610.000000,611.549988,525.472961,86882
2012-10-15,609.049988,621.450012,607.500000,619.700012,532.475708,68732
2012-10-16,620.000000,624.000000,615.025024,617.875000,530.907532,118152
2012-10-17,605.075012,620.474976,605.075012,617.775024,530.821838,37548
2012-10-18,624.525024,625.000000,615.125000,621.049988,533.635803,53530
2012-10-19,630.900024,632.349976,617.549988,624.549988,536.643127,94660
2012-10-22,624.500000,630.049988,618.974976,629.625000,541.003845,67684
2012-10-23,629.974976,631.950012,620.650024,622.625000,534.989197,54742
2012-10-25,622.525024,623.099976,610.000000,614.849976,528.308411,202096
2012-10-29,619.950012,622.375000,607.500000,618.599976,531.530701,100652
2012-10-30,630.000000,644.450012,622.549988,642.450012,552.023682,470172
2012-10-31,642.075012,651.000000,637.000000,642.799988,552.324524,247506
2012-11-01,646.825012,647.575012,636.625000,639.950012,549.875549,114198
2012-11-02,642.500000,642.500000,633.500000,635.650024,546.180847,114964
2012-11-05,644.974976,655.000000,635.500000,651.325012,559.649475,185332
2012-11-06,651.000000,657.500000,651.000000,654.150024,562.076965,122574
2012-11-07,654.000000,658.424988,648.625000,650.950012,559.327332,71468
2012-11-08,652.375000,657.599976,647.875000,654.900024,562.721313,95008
