Date,Open,High,Low,Close,Adj Close,Volume
2014-01-17,107.849998,108.349998,106.824997,107.474998,95.644440,946944
2014-01-20,107.599998,108.500000,107.074997,108.175003,96.267395,197122
2014-01-21,108.500000,110.400002,108.250000,109.974998,97.869240,162476
2014-01-22,109.599998,110.449997,108.550003,109.425003,97.379784,216794
2014-01-23,110.400002,110.400002,107.500000,108.175003,96.267395,441006
2014-01-24,108.224998,108.224998,105.250000,105.849998,94.198326,1339102
2014-01-27,106.000000,107.474998,104.099998,105.199997,93.619873,112604
2014-01-28,105.000000,106.699997,105.000000,105.425003,93.820099,181854
2014-01-29,105.574997,106.949997,105.099998,105.400002,93.797852,410214
2014-01-30,105.449997,106.900002,104.974998,106.150002,94.465294,902474
2014-01-31,106.750000,110.000000,106.500000,107.000000,95.221710,741860
2014-02-03,107.500000,109.925003,105.550003,106.224998,94.532028,297464
2014-02-04,106.449997,108.724998,105.125000,108.025002,96.133911,673874
2014-02-05,108.425003,110.349998,106.599998,109.500000,97.446526,998492
2014-02-06,109.974998,110.425003,107.099998,107.500000,96.105522,677000
2014-02-07,109.000000,109.000000,107.275002,107.974998,96.530167,988636
2014-02-10,108.675003,108.675003,107.250000,108.000000,96.552521,1222044
2014-02-11,109.474998,109.474998,108.000000,108.750000,97.223030,660870
2014-02-12,109.250000,109.250000,107.099998,108.150002,96.686623,729890
2014-02-13,108.300003,108.675003,106.449997,106.974998,95.636177,655332
2014-02-14,107.400002,108.099998,106.599998,107.724998,96.306671,732316
2014-02-17,107.775002,108.474998,107.500000,108.199997,96.731316,42814
2014-02-18,109.224998,109.224998,107.550003,107.900002,96.463120,92238
2014-02-19,108.750000,108.750000,107.099998,107.949997,96.507828,61196
2014-02-20,108.449997,108.449997,107.500000,107.550003,96.150208,2955256
2014-02-21,108.425003,108.425003,107.324997,107.750000,96.329025,246398
2014-02-24,108.000000,108.000000,106.000000,106.849998,95.524437,61622
2014-02-25,107.500000,107.849998,106.550003,107.474998,96.083183,557842
2014-02-26,107.474998,108.000000,105.500000,105.675003,94.473976,122770
2014-02-28,106.000000,106.000000,105.000000,105.500000,94.317505,171204
2014-03-03,105.699997,106.525002,104.574997,104.925003,93.803452,66254
2014-03-04,104.925003,105.425003,103.800003,104.175003,93.132973,194400
2014-03-05,104.849998,105.000000,103.750000,103.925003,92.909447,214822
2014-03-06,103.550003,104.250000,102.500000,102.800003,91.903702,288894
2014-03-07,103.925003,104.250000,102.650002,103.275002,92.328354,180776
2014-03-10,104.000000,104.125000,101.250000,101.550003,90.786209,321290
2014-03-11,101.525002,102.699997,100.199997,101.550003,90.786209,414548
2014-03-12,101.500000,102.949997,101.500000,102.224998,91.389648,2216158
2014-03-13,102.925003,103.025002,101.000000,101.400002,90.652100,128978
2014-03-14,101.500000,102.199997,100.125000,100.824997,90.138039,107518
2014-03-18,101.000000,102.000000,100.349998,100.675003,90.003952,3152428
2014-03-19,101.425003,103.949997,101.000000,102.949997,92.037788,361818
2014-03-20,102.250000,104.000000,102.250000,102.550003,91.680191,1201484
2014-03-21,103.449997,104.699997,101.775002,103.800003,92.797714,782302
2014-03-22,null,null,null,null,null,null
2014-03-24,104.500000,104.750000,102.599998,103.199997,92.261307,280994
2014-03-25,103.474998,104.250000,102.750000,103.625000,92.641258,303584
2014-03-26,102.750000,104.574997,102.750000,103.349998,92.395378,266782
2014-03-27,102.800003,104.449997,102.800003,103.625000,93.432289,105852
2014-03-28,103.750000,106.000000,103.750000,105.099998,94.762199,247800
2014-03-31,106.949997,106.949997,104.000000,104.574997,94.288841,359174
2014-04-01,105.000000,105.000000,103.800003,104.449997,94.176125,90664
2014-04-02,104.449997,106.949997,104.449997,106.824997,96.317528,202160
2014-04-03,106.824997,107.474998,105.250000,107.000000,96.475304,111380
2014-04-04,107.500000,107.500000,104.699997,104.925003,94.604408,812256
2014-04-07,105.000000,106.750000,104.650002,105.574997,95.190475,113176
2014-04-09,106.724998,106.724998,104.750000,106.449997,95.979416,218310
2014-04-10,106.699997,108.125000,104.800003,106.074997,95.641296,980674
2014-04-11,106.824997,107.949997,106.000000,106.525002,96.047050,855266
2014-04-15,106.525002,107.750000,105.000000,105.125000,94.784729,620352
2014-04-16,105.875000,105.875000,103.250000,104.474998,94.198692,329078
2014-04-17,104.074997,104.500000,102.000000,103.250000,93.094170,559550
2014-04-21,103.275002,104.300003,102.550003,102.724998,92.620811,145574
2014-04-22,103.699997,103.875000,102.500000,103.000000,92.868774,474656
2014-04-23,103.949997,104.150002,102.550003,103.125000,92.981468,621780
2014-04-24,103.125000,103.125000,103.125000,103.125000,92.981468,0
2014-04-25,103.500000,103.625000,101.125000,101.400002,91.426147,226598
2014-04-28,101.000000,103.150002,101.000000,101.974998,91.944580,670022
2014-04-29,101.775002,102.500000,101.025002,101.474998,91.493767,238662
2014-04-30,102.474998,102.875000,100.025002,102.000000,91.967125,2226970
2014-05-02,103.400002,109.650002,103.400002,108.699997,98.008095,1587264
2014-05-05,109.199997,114.650002,109.199997,113.400002,102.245804,1873504
2014-05-06,114.949997,115.199997,111.324997,112.150002,101.118759,717974
2014-05-07,112.750000,117.500000,112.474998,115.574997,104.206856,1431822
2014-05-08,114.574997,121.375000,113.500000,120.175003,108.354416,1648256
2014-05-09,120.250000,120.900002,116.000000,118.750000,107.069565,2460842
2014-05-12,117.500000,118.724998,115.750000,116.750000,105.266289,1580348
2014-05-13,115.525002,119.925003,115.525002,116.650002,105.176125,498538
2014-05-14,117.500000,118.275002,115.050003,115.625000,104.251938,426024
2014-05-15,116.800003,116.800003,112.574997,112.900002,101.794968,216658
2014-05-16,112.500000,115.000000,111.775002,114.000000,102.786774,303816
2014-05-19,114.500000,114.500000,111.250000,111.474998,100.510147,226314
2014-05-20,112.025002,114.025002,111.550003,113.324997,102.178185,106796
2014-05-21,113.974998,113.974998,111.750000,113.449997,102.290871,157020
2014-05-22,113.500000,118.250000,113.400002,117.224998,105.694550,450082
2014-05-23,118.250000,119.500000,116.800003,118.125000,106.506035,326326
2014-05-26,119.000000,123.250000,116.000000,121.599998,109.639244,1327368
2014-05-27,123.000000,124.300003,117.500000,118.500000,106.844154,923304
2014-05-28,118.525002,119.025002,114.800003,115.775002,104.387192,391890
2014-05-29,115.800003,119.699997,114.525002,118.150002,106.528595,453144
2014-05-30,119.849998,122.949997,119.699997,121.974998,109.977348,439072
2014-06-02,122.000000,122.500000,120.025002,121.925003,109.932274,389506
